unit_id,cycle,fault_mode,altitude_ft,air_density_kgm3,rpm,throttle_pct,cht_C,egt_C,oil_press_kPa,oil_temp_C,fuel_flow_kgph,bsfc_g_per_kWh,vibration_rms_g,ae_energy_20k_1M_band,crack_length_mm_groundtruth,alternator_ripple_mV,degradation_index_groundtruth,RUL_cycles
14,165,cooling_degradation,16450.5,0.735,4431.0,69.5,107.39,909.13,324.22,98.91,27.579,469.94,1.864,0.2312,0.0,85.25,0.4916,41
14,166,cooling_degradation,15966.9,0.7468,4333.0,68.7,106.24,917.79,320.42,102.13,27.552,474.33,1.9485,0.1961,0.0,90.63,0.501,40
14,167,cooling_degradation,15887.5,0.7487,4316.0,62.3,111.03,917.68,336.57,104.14,27.354,519.41,2.0738,0.1859,0.0,82.91,0.5085,39
14,168,cooling_degradation,15443.0,0.7597,4345.0,66.8,108.34,932.44,335.91,98.29,27.555,487.85,2.0064,0.2494,0.0,79.08,0.5207,38
14,169,cooling_degradation,14870.4,0.7741,4355.0,65.9,107.69,937.21,317.98,100.18,28.239,507.28,1.9622,0.2029,0.0,86.57,0.5346,37
14,170,cooling_degradation,14553.8,0.7821,4258.0,67.3,109.81,934.59,333.21,98.12,28.176,495.56,2.1208,0.1976,0.0,88.41,0.5448,36
14,171,cooling_degradation,14736.2,0.7775,4323.0,66.1,107.11,937.01,321.62,99.13,26.982,483.29,2.1482,0.2077,0.0,102.68,0.5529,35
14,172,cooling_degradation,13687.4,0.8044,4375.0,69.8,108.18,954.4,317.08,102.07,28.853,489.24,2.1418,0.2102,0.0,90.8,0.5645,34
14,173,cooling_degradation,13396.1,0.812,4470.0,65.6,110.13,932.5,302.82,98.12,28.2,509.08,2.2749,0.2477,0.0,86.61,0.5744,33
14,174,cooling_degradation,13027.8,0.8216,4318.0,68.5,109.87,941.54,313.6,100.07,28.6,494.4,2.0352,0.1909,0.0,97.14,0.5813,32
14,175,cooling_degradation,12575.9,0.8336,4396.0,66.5,111.58,940.54,313.79,104.01,28.003,498.47,2.2975,0.2404,0.0,89.76,0.5951,31
14,176,cooling_degradation,12210.0,0.8435,4361.0,64.8,106.35,937.79,303.32,102.7,27.432,501.32,2.3975,0.2336,0.0,95.86,0.6127,30
14,177,cooling_degradation,11967.3,0.85,4420.0,64.3,111.99,933.53,299.5,104.04,27.516,506.59,2.2667,0.2265,0.0,100.67,0.6254,29
14,178,cooling_degradation,11667.8,0.8582,4313.0,66.9,110.1,962.74,305.15,100.04,28.908,511.28,2.2869,0.2327,0.0,92.17,0.6314,28
14,179,cooling_degradation,10967.3,0.8775,4416.0,70.1,109.63,951.9,279.29,103.13,27.83,469.73,2.556,0.2399,0.0,106.07,0.6498,27
14,180,cooling_degradation,10738.5,0.8838,4434.0,63.6,108.93,954.01,299.77,106.88,27.532,512.3,2.5922,0.2484,0.0,104.63,0.6555,26
14,181,cooling_degradation,10298.0,0.8962,4437.0,65.7,111.06,963.81,298.8,102.09,28.117,506.28,2.6656,0.2421,0.0,102.11,0.6705,25
14,182,cooling_degradation,9845.4,0.909,4436.0,66.8,114.64,954.56,294.63,102.72,27.852,493.28,2.5581,0.2541,0.0,110.39,0.6848,24
14,183,cooling_degradation,9770.5,0.9112,4361.0,65.1,114.03,959.39,299.48,105.12,28.561,519.25,2.6814,0.2438,0.0,100.89,0.6978,23
14,184,cooling_degradation,9104.3,0.9304,4385.0,59.7,115.33,965.91,287.73,102.41,28.31,561.58,2.7421,0.3067,0.0,107.89,0.7103,22
14,185,cooling_degradation,8609.3,0.9448,4325.0,66.2,113.13,969.44,301.32,105.97,28.678,512.99,2.6457,0.2882,0.0,106.8,0.7267,21
14,186,cooling_degradation,8540.5,0.9469,4217.0,60.0,113.85,963.22,287.88,101.26,27.954,551.49,2.8615,0.2826,0.0,103.67,0.7429,20
14,187,cooling_degradation,8187.9,0.9573,4365.0,59.8,111.52,979.92,282.76,100.16,28.331,560.6,2.8925,0.2663,0.0,104.52,0.7507,19
14,188,cooling_degradation,7625.7,0.9741,4340.0,60.2,112.01,975.82,279.9,106.03,29.018,570.91,3.0228,0.2975,0.0,119.48,0.7702,18
14,189,cooling_degradation,7037.0,0.9919,4408.0,63.4,114.6,986.1,276.41,103.8,27.986,522.71,2.9921,0.2923,0.0,116.2,0.7879,17
14,190,cooling_degradation,6723.0,1.0015,4402.0,60.7,113.04,986.63,272.14,104.85,28.888,562.9,3.186,0.2921,0.0,116.37,0.7991,16
14,191,cooling_degradation,6251.2,1.0161,4286.0,59.1,114.19,996.47,275.98,108.04,28.719,575.13,3.1583,0.2837,0.0,110.17,0.8144,15
14,192,cooling_degradation,5925.5,1.0263,4490.0,64.3,115.93,997.47,259.6,107.84,28.72,528.44,3.3543,0.3043,0.0,118.19,0.8295,14
14,193,cooling_degradation,5622.3,1.0358,4373.0,62.9,118.39,992.5,262.42,104.63,28.829,542.64,3.3868,0.34,0.0,115.05,0.8544,13
14,194,cooling_degradation,5091.8,1.0526,4273.0,65.0,116.88,1013.08,253.94,108.43,29.086,529.54,3.4166,0.3125,0.0,126.74,0.8695,12
14,195,cooling_degradation,4674.6,1.066,4281.0,60.3,115.11,1000.21,269.65,107.02,28.312,555.5,3.3519,0.309,0.0,125.36,0.8811,11
14,196,cooling_degradation,4176.6,1.0821,4219.0,62.1,114.96,1003.15,257.9,108.89,28.232,538.12,3.4393,0.3228,0.0,125.85,0.9028,10
14,197,cooling_degradation,3930.8,1.0902,4396.0,64.5,118.19,1005.9,250.01,108.27,29.433,540.43,3.7302,0.3255,0.0,126.47,0.9153,9
14,198,cooling_degradation,3462.9,1.1056,4318.0,57.9,117.53,995.76,247.03,105.68,28.246,577.46,3.7605,0.3194,0.0,123.66,0.9344,8
14,199,cooling_degradation,2707.7,1.1308,4300.0,59.6,119.04,1013.94,254.94,107.57,28.465,565.07,3.7402,0.3202,0.0,127.94,0.95,7
14,200,cooling_degradation,2291.3,1.1449,4311.0,64.3,118.98,1027.94,244.73,104.5,29.037,534.01,3.8065,0.3558,0.0,134.68,0.9663,6
14,201,cooling_degradation,2083.2,1.152,4332.0,61.2,119.75,1017.33,228.19,110.15,29.248,565.56,3.966,0.3709,0.0,131.36,0.9892,5
14,202,cooling_degradation,1852.6,1.16,4385.0,60.5,122.15,1045.9,238.32,110.98,28.96,566.83,3.9361,0.398,0.0,126.61,1.0091,4
14,203,cooling_degradation,1455.6,1.1737,4251.0,60.6,122.49,1019.28,234.79,109.22,28.955,565.72,4.1147,0.3686,0.0,139.11,1.0315,3
14,204,cooling_degradation,968.3,1.1907,4286.0,64.1,121.99,1037.31,233.65,110.82,29.912,552.01,4.3035,0.368,0.0,131.31,1.0523,2
14,205,cooling_degradation,404.4,1.2106,4378.0,60.2,120.54,1033.71,230.89,109.46,29.223,574.89,4.4045,0.3892,0.0,136.21,1.0706,1
15,0,bearing_wear,0.0,1.225,4260.0,56.6,94.27,814.75,420.56,89.33,25.473,532.4,0.815,0.0248,0.0044,45.18,0.0212,354
15,1,bearing_wear,274.8,1.2152,4332.0,61.3,94.89,802.63,417.07,94.34,26.097,503.44,0.8133,0.0386,0.0044,40.86,0.0212,353
15,2,bearing_wear,822.9,1.1958,4342.0,61.2,95.28,814.88,419.3,89.38,26.557,513.14,0.8356,0.0669,0.0048,49.14,0.0224,352
15,3,bearing_wear,793.4,1.1968,4447.0,57.8,97.9,810.05,420.32,93.89,25.157,514.7,0.923,0.0625,0.0048,34.99,0.0224,351
15,4,bearing_wear,1438.2,1.1743,4393.0,58.6,95.41,818.43,416.47,89.62,26.036,525.56,0.7016,0.052,0.0048,48.54,0.0224,350
15,5,bearing_wear,1219.0,1.1819,4273.0,60.5,100.64,822.83,421.66,89.81,25.815,504.68,0.6992,0.0694,0.0048,39.36,0.0224,349
15,6,bearing_wear,1523.4,1.1713,4236.0,57.5,95.27,811.07,418.26,90.6,25.371,522.42,0.7825,0.0533,0.0048,52.58,0.0224,348
15,7,bearing_wear,1722.7,1.1644,4380.0,63.2,93.17,813.41,405.17,90.1,25.453,476.56,0.6595,0.0438,0.0049,44.21,0.0226,347
15,8,bearing_wear,1995.3,1.1551,4319.0,65.6,96.27,824.26,420.01,88.61,25.79,464.96,0.9967,0.0191,0.0056,46.45,0.0244,346
15,9,bearing_wear,2289.5,1.145,4307.0,60.5,97.3,809.51,421.11,90.46,25.947,507.18,0.8869,0.0759,0.0056,41.39,0.0244,345
15,10,bearing_wear,2708.2,1.1308,4421.0,62.2,96.45,817.01,418.65,87.54,26.31,500.17,0.8536,0.0486,0.0056,45.6,0.0244,344
15,11,bearing_wear,2603.2,1.1344,4245.0,61.7,96.03,820.54,431.15,91.22,24.696,473.92,0.8748,0.0415,0.0056,45.6,0.0244,343
15,12,bearing_wear,2977.5,1.1218,4328.0,65.6,95.17,811.84,409.74,90.94,26.225,473.27,0.9139,0.0485,0.0056,41.49,0.0244,342
15,13,bearing_wear,3315.5,1.1105,4388.0,67.4,95.32,816.68,410.03,91.95,25.902,454.59,0.763,0.0805,0.0056,46.02,0.0244,341
15,14,bearing_wear,3661.9,1.099,4279.0,60.7,92.24,816.51,423.16,89.49,25.533,498.08,0.7833,0.0704,0.0056,25.39,0.0244,340
15,15,bearing_wear,3392.6,1.1079,4428.0,62.0,97.02,827.0,411.72,91.96,25.97,495.96,0.8396,0.0433,0.0056,38.98,0.0244,339
15,16,bearing_wear,3752.7,1.096,4289.0,64.6,95.17,807.99,427.3,91.35,26.729,489.82,0.7719,0.0599,0.0056,42.3,0.0244,338
15,17,bearing_wear,4214.4,1.0809,4346.0,63.2,97.46,815.76,414.65,90.74,25.589,479.38,0.738,0.0751,0.0056,44.71,0.0244,337
15,18,bearing_wear,4621.7,1.0677,4308.0,59.5,94.93,825.97,429.69,94.44,25.619,509.28,0.7698,0.0575,0.0056,47.06,0.0244,336
15,19,bearing_wear,4626.8,1.0675,4186.0,57.0,95.69,822.03,423.83,91.47,24.88,516.82,0.8441,0.053,0.0064,41.1,0.0262,335
15,20,bearing_wear,5044.0,1.0541,4325.0,60.7,97.65,813.94,426.3,89.6,25.912,504.87,0.8865,0.0088,0.0064,40.41,0.0262,334
15,21,bearing_wear,5484.8,1.0401,4398.0,63.6,97.79,817.03,398.46,93.6,25.635,476.66,0.7119,0.0755,0.0064,46.72,0.0262,333
15,22,bearing_wear,5433.6,1.0417,4288.0,61.6,97.12,820.92,420.75,91.61,26.429,507.68,0.8008,0.0302,0.0078,48.39,0.0293,332
15,23,bearing_wear,5641.4,1.0352,4312.0,59.8,93.19,821.44,415.7,94.26,25.852,511.98,0.8167,0.0137,0.0108,46.86,0.0351,331
15,24,bearing_wear,5989.5,1.0243,4319.0,61.3,94.08,829.41,402.67,86.99,25.688,495.84,0.7098,0.015,0.0108,42.39,0.0351,330
15,25,bearing_wear,6188.4,1.0181,4382.0,68.7,97.07,831.11,411.98,90.1,26.133,450.33,0.857,0.034,0.0108,55.9,0.0351,329
15,26,bearing_wear,6441.8,1.0102,4328.0,59.9,94.95,806.63,407.33,90.11,25.864,510.77,0.8125,0.0609,0.0108,43.56,0.0351,328
15,27,bearing_wear,6618.0,1.0047,4351.0,62.5,96.11,806.21,410.49,86.93,26.149,495.16,0.746,0.0743,0.0108,44.24,0.0351,327
15,28,bearing_wear,6847.7,0.9977,4352.0,62.0,96.31,814.39,415.4,91.03,25.377,484.21,0.7825,0.058,0.0108,51.32,0.0351,326
15,29,bearing_wear,6976.2,0.9938,4319.0,69.6,96.4,807.69,414.51,89.96,26.238,446.33,0.8639,0.0858,0.0108,50.8,0.0351,325
15,30,bearing_wear,7458.9,0.9791,4451.0,59.4,94.41,827.93,410.75,86.7,25.686,511.66,0.8993,0.0431,0.0108,46.7,0.0351,324
15,31,bearing_wear,7450.3,0.9794,4288.0,61.6,97.54,806.56,417.7,89.17,25.904,497.64,0.8482,0.0465,0.0108,38.65,0.0351,323
15,32,bearing_wear,7722.6,0.9712,4392.0,64.3,95.22,817.47,425.7,93.47,26.502,487.93,0.9735,0.0138,0.0108,43.72,0.0351,322
15,33,bearing_wear,7903.7,0.9657,4427.0,64.7,96.89,813.11,411.41,92.52,25.436,465.11,0.9103,0.0396,0.0108,45.75,0.0351,321
15,34,bearing_wear,8272.0,0.9548,4342.0,67.7,95.7,808.88,414.77,89.28,26.568,464.37,0.8652,0.0103,0.0108,52.92,0.0351,320
15,35,bearing_wear,8561.8,0.9462,4354.0,67.5,98.89,830.93,416.02,89.22,26.32,461.28,0.7648,0.0243,0.0108,57.91,0.0351,319
15,36,bearing_wear,8629.2,0.9442,4382.0,62.5,98.18,814.35,411.93,92.42,25.673,486.23,0.9115,0.0637,0.0108,40.16,0.0351,318
15,37,bearing_wear,8989.8,0.9337,4328.0,65.7,99.21,835.81,405.29,86.77,26.385,475.53,0.7596,0.0174,0.0108,47.42,0.0351,317
15,38,bearing_wear,9288.8,0.925,4236.0,64.3,98.49,831.13,423.52,91.89,25.829,475.17,0.8808,0.0194,0.0108,39.09,0.0351,316
15,39,bearing_wear,9263.3,0.9258,4335.0,63.6,95.8,819.5,422.17,87.04,25.214,469.16,0.6255,0.016,0.0108,42.54,0.0351,315
15,40,bearing_wear,9618.1,0.9155,4449.0,68.1,95.28,805.61,417.6,94.04,24.847,431.49,0.7839,0.0669,0.0123,39.06,0.0377,314
15,41,bearing_wear,10235.4,0.898,4384.0,66.0,94.37,818.57,415.64,92.07,25.605,459.2,0.7116,0.0841,0.0123,51.74,0.0377,313
15,42,bearing_wear,10090.2,0.9021,4355.0,70.1,96.48,841.65,411.36,87.07,26.122,440.8,0.8006,0.0498,0.0123,44.58,0.0377,312
15,43,bearing_wear,10533.8,0.8896,4395.0,66.9,96.11,825.18,412.52,89.99,26.215,463.73,0.7003,0.0702,0.0123,44.86,0.0377,311
15,44,bearing_wear,10581.6,0.8882,4341.0,68.4,96.07,821.62,423.98,91.43,26.481,458.32,0.8278,0.0282,0.0136,43.83,0.0399,310
15,45,bearing_wear,10917.1,0.8788,4352.0,57.6,94.87,812.67,411.39,86.82,25.491,523.95,0.8628,0.0761,0.0136,45.47,0.0399,309
15,46,bearing_wear,10996.0,0.8767,4324.0,66.1,96.67,828.92,406.96,90.71,25.542,457.21,0.7735,0.0372,0.0136,45.64,0.0399,308
15,47,bearing_wear,11057.9,0.8749,4379.0,67.3,95.56,825.36,424.65,91.76,26.023,457.84,0.7999,0.0649,0.0136,40.16,0.0399,307
15,48,bearing_wear,11503.8,0.8627,4318.0,67.7,95.41,824.87,408.32,86.66,26.112,456.7,0.843,0.051,0.0136,35.15,0.0399,306
15,49,bearing_wear,11862.0,0.8529,4331.0,70.9,96.38,833.28,404.34,92.29,27.086,452.41,0.8217,0.0131,0.0136,36.95,0.0399,305
15,50,bearing_wear,12122.4,0.8458,4403.0,68.2,96.02,831.52,412.1,90.55,26.454,459.09,0.9333,0.0338,0.0136,35.53,0.0399,304
15,51,bearing_wear,12266.1,0.8419,4338.0,62.8,93.98,823.68,415.86,92.63,25.246,475.59,0.7706,0.0549,0.0136,44.56,0.0399,303
15,52,bearing_wear,12351.0,0.8397,4384.0,68.2,95.01,810.72,413.43,90.38,26.114,453.17,0.8709,0.0147,0.0152,39.73,0.0424,302
15,53,bearing_wear,12827.6,0.8269,4389.0,69.2,97.0,816.07,415.7,88.73,26.58,454.48,0.8487,0.0576,0.0152,48.71,0.0424,301
15,54,bearing_wear,12802.3,0.8276,4345.0,65.0,96.12,816.88,411.63,88.54,26.056,474.48,0.7008,0.0234,0.0152,45.02,0.0424,300
15,55,bearing_wear,13031.5,0.8215,4329.0,65.7,93.28,821.87,412.54,90.22,25.441,458.24,0.8349,0.0625,0.0152,34.64,0.0424,299
15,56,bearing_wear,13202.5,0.817,4271.0,69.4,97.25,836.02,412.89,90.47,26.641,454.17,0.821,0.0245,0.0152,41.76,0.0424,298
15,57,bearing_wear,13504.0,0.8091,4284.0,67.2,96.12,839.34,416.48,92.98,26.325,463.7,0.7885,0.0606,0.0152,33.2,0.0424,297
15,58,bearing_wear,13739.9,0.803,4387.0,70.6,94.61,827.74,413.8,90.29,26.32,441.34,0.9699,0.068,0.0152,38.09,0.0424,296
15,59,bearing_wear,14044.0,0.7951,4385.0,68.0,95.19,827.71,416.04,87.73,25.904,451.02,0.9307,0.0484,0.0152,41.36,0.0424,295
15,60,bearing_wear,14011.7,0.796,4291.0,61.0,96.45,807.88,409.83,89.95,26.215,508.73,0.7676,0.0502,0.0157,39.15,0.0431,294
15,61,bearing_wear,14359.1,0.7871,4374.0,67.8,92.9,820.0,403.58,87.81,25.494,444.86,0.8794,0.0815,0.0157,53.3,0.0431,293
15,62,bearing_wear,14520.5,0.7829,4363.0,66.6,96.84,818.33,416.91,91.56,25.523,453.74,0.8881,0.0361,0.0157,47.62,0.0431,292
15,63,bearing_wear,14915.9,0.7729,4406.0,69.7,97.7,819.24,406.27,92.02,26.04,441.98,0.8403,0.0411,0.0157,42.24,0.0431,291
15,64,bearing_wear,15107.2,0.7681,4480.0,69.3,97.55,828.74,399.84,92.36,26.427,451.56,0.7408,0.0646,0.0157,51.01,0.0431,290
15,65,bearing_wear,15116.3,0.7679,4384.0,65.3,97.94,818.51,399.42,90.26,25.522,462.71,0.7524,0.0602,0.0157,39.0,0.0431,289
15,66,bearing_wear,15552.2,0.757,4309.0,68.8,95.12,809.37,422.23,89.52,26.072,448.4,0.8738,0.0472,0.0177,42.48,0.046,288
15,67,bearing_wear,15677.0,0.7539,4395.0,69.9,97.87,832.12,410.9,89.93,26.225,443.79,0.8735,0.0279,0.0186,48.53,0.0474,287
15,68,bearing_wear,16009.1,0.7457,4287.0,69.8,96.73,834.93,417.88,90.76,26.489,449.32,0.8101,0.0717,0.0186,38.68,0.0474,286
15,69,bearing_wear,15997.1,0.746,4483.0,71.5,95.07,828.46,407.44,89.93,26.344,436.17,0.9382,0.0274,0.0186,47.69,0.0474,285
15,70,bearing_wear,16385.3,0.7366,4276.0,65.6,97.02,821.87,416.43,94.17,25.992,468.99,0.9524,0.0978,0.0186,45.73,0.0474,284
15,71,bearing_wear,16627.9,0.7307,4376.0,68.3,96.98,817.37,410.02,90.21,25.981,450.22,0.9515,0.0283,0.0186,47.2,0.0474,283
15,72,bearing_wear,16708.6,0.7287,4350.0,62.2,98.62,814.81,411.05,90.74,26.332,501.13,0.9518,0.0301,0.0186,53.25,0.0474,282
15,73,bearing_wear,17211.8,0.7167,4325.0,72.5,98.12,835.24,406.86,89.44,26.781,437.05,0.8317,0.059,0.0186,46.54,0.0474,281
15,74,bearing_wear,17168.3,0.7177,4321.0,69.4,95.29,819.15,402.31,89.49,26.582,452.98,0.7262,0.0632,0.0186,44.89,0.0474,280
15,75,bearing_wear,17555.1,0.7086,4432.0,68.9,96.83,840.98,420.86,88.4,25.99,446.23,0.8072,0.0327,0.0186,36.77,0.0474,279
15,76,bearing_wear,17863.7,0.7013,4384.0,69.0,96.82,832.51,410.01,88.89,26.1,447.75,0.8238,0.086,0.0186,45.31,0.0474,278
15,77,bearing_wear,17427.9,0.7116,4341.0,70.9,96.73,828.82,409.12,94.71,26.615,444.17,0.7837,0.0589,0.0193,41.95,0.0484,277
15,78,bearing_wear,18043.6,0.6971,4454.0,72.7,95.9,848.71,401.29,92.06,26.296,428.08,0.8036,0.0473,0.0193,43.74,0.0484,276
15,79,bearing_wear,18138.9,0.6949,4343.0,68.8,99.1,836.36,417.04,90.39,25.944,446.26,0.7471,0.0606,0.0231,42.44,0.0534,275
15,80,bearing_wear,18287.1,0.6915,4394.0,71.0,95.54,823.81,409.05,89.75,26.563,442.71,0.8966,0.0771,0.0231,47.26,0.0534,274
15,81,bearing_wear,18339.2,0.6903,4270.0,71.1,98.98,819.1,409.23,93.54,25.928,431.74,0.9698,0.085,0.0231,39.85,0.0534,273
15,82,bearing_wear,18490.9,0.6868,4273.0,63.4,94.32,820.05,412.43,89.4,25.906,483.7,1.0301,0.0567,0.0231,45.87,0.0534,272
15,83,bearing_wear,18651.4,0.6831,4393.0,68.0,95.9,824.9,410.13,87.66,26.621,463.62,0.8593,0.0274,0.0231,39.6,0.0534,271
15,84,bearing_wear,19326.2,0.6677,4368.0,71.5,97.62,821.42,407.14,92.02,26.534,439.29,0.8258,0.0277,0.0231,35.81,0.0534,270
15,85,bearing_wear,19247.7,0.6695,4479.0,74.0,94.9,819.74,408.84,89.21,26.206,419.25,0.8365,0.0246,0.0231,43.1,0.0534,269
15,86,bearing_wear,19151.0,0.6717,4308.0,74.4,95.39,830.89,425.22,88.5,26.843,426.72,0.9486,0.04,0.0232,47.14,0.0536,268
15,87,bearing_wear,19375.8,0.6666,4391.0,66.8,97.28,832.29,405.8,88.89,25.955,459.88,0.9472,0.0536,0.0232,40.94,0.0536,267
15,88,bearing_wear,19407.2,0.6659,4335.0,73.6,93.93,843.79,409.09,91.93,26.945,433.5,0.8223,0.0574,0.0245,45.65,0.0552,266
15,89,bearing_wear,20065.3,0.6512,4401.0,73.8,98.19,829.64,402.54,90.9,26.822,430.38,0.9378,0.0756,0.0245,43.15,0.0552,265
15,90,bearing_wear,20067.6,0.6512,4396.0,72.0,98.87,834.11,405.89,89.24,26.392,433.88,0.8605,0.0123,0.0288,40.26,0.0604,264
15,91,bearing_wear,20309.7,0.6459,4348.0,64.8,98.92,810.88,397.44,92.15,25.798,471.3,0.7887,0.0535,0.0288,48.23,0.0604,263
15,92,bearing_wear,20404.7,0.6438,4306.0,69.3,97.14,834.83,417.94,89.55,26.031,444.41,0.8352,0.063,0.0288,42.18,0.0604,262
15,93,bearing_wear,20715.8,0.637,4330.0,71.3,96.01,820.9,402.13,87.94,27.528,456.61,0.9838,-0.0024,0.0288,47.31,0.0604,261
15,94,bearing_wear,20681.9,0.6377,4283.0,70.4,96.11,830.94,407.62,88.59,25.519,428.96,0.9053,0.0628,0.0288,38.14,0.0604,260
15,95,bearing_wear,20951.8,0.6319,4372.0,64.7,97.07,825.3,408.53,91.25,25.389,464.43,0.807,0.1084,0.0288,46.12,0.0604,259
15,96,bearing_wear,21113.1,0.6284,4181.0,70.5,96.91,827.15,425.37,89.69,26.891,451.37,0.9254,0.0696,0.0309,48.78,0.0629,258
15,97,bearing_wear,21060.7,0.6295,4315.0,68.6,96.14,816.25,405.3,91.47,26.69,460.54,0.9076,0.0602,0.0309,47.42,0.0629,257
15,98,bearing_wear,21287.5,0.6246,4404.0,73.2,99.09,824.39,404.85,93.48,26.758,432.4,0.8256,0.0486,0.0309,50.12,0.0629,256
15,99,bearing_wear,21509.9,0.6199,4403.0,73.0,96.35,822.69,407.8,90.0,25.803,418.37,0.7907,0.0587,0.0309,48.89,0.0629,255
15,100,bearing_wear,21761.2,0.6146,4253.0,73.2,98.89,825.8,409.39,96.6,26.83,433.75,0.7622,0.0849,0.0314,47.2,0.0634,254
15,101,bearing_wear,22077.4,0.6079,4385.0,70.6,96.88,838.72,406.11,91.82,26.067,436.89,0.7196,0.0472,0.0314,49.94,0.0634,253
15,102,bearing_wear,22040.8,0.6087,4282.0,71.9,96.8,827.17,402.38,90.93,26.496,436.35,0.7993,0.0781,0.0319,43.88,0.0639,252
15,103,bearing_wear,22162.9,0.6061,4327.0,71.6,97.61,825.34,405.77,88.69,26.698,441.09,0.8422,0.0641,0.0354,48.7,0.0678,251
15,104,bearing_wear,22373.3,0.6017,4396.0,74.7,97.6,837.48,412.86,90.66,26.922,426.51,0.9574,0.0874,0.0355,46.22,0.0679,250
15,105,bearing_wear,22452.4,0.6001,4291.0,70.4,96.62,832.77,415.6,90.86,26.204,440.23,0.9226,0.0766,0.0355,55.36,0.0679,249
15,106,bearing_wear,22619.8,0.5966,4436.0,69.8,97.68,846.12,400.84,92.88,26.942,456.49,0.8723,0.0586,0.0355,47.48,0.0679,248
15,107,bearing_wear,22996.1,0.5889,4365.0,75.1,97.88,840.57,400.93,90.17,27.068,426.64,0.7067,0.0573,0.0355,39.68,0.0679,247
15,108,bearing_wear,22879.0,0.5913,4378.0,74.7,99.34,816.47,405.05,92.23,26.339,417.07,0.8807,0.0486,0.0358,47.41,0.0682,246
15,109,bearing_wear,23093.7,0.5869,4415.0,73.7,96.96,838.33,395.7,91.45,26.472,424.79,0.7254,0.0744,0.0358,41.39,0.0682,245
15,110,bearing_wear,23097.8,0.5868,4403.0,77.2,95.69,839.08,403.87,93.31,26.565,407.42,0.9269,0.0431,0.0358,49.78,0.0682,244
15,111,bearing_wear,23521.9,0.5782,4398.0,78.8,95.92,848.32,402.32,93.53,26.95,404.92,0.9329,0.0577,0.0387,50.14,0.0712,243
15,112,bearing_wear,23332.5,0.582,4311.0,76.3,100.48,832.2,406.48,92.09,27.077,420.16,0.8648,0.0515,0.0387,43.36,0.0712,242
15,113,bearing_wear,23593.0,0.5768,4283.0,70.4,94.1,839.63,409.67,92.95,25.733,432.56,0.9261,0.0286,0.0387,41.22,0.0712,241
15,114,bearing_wear,23883.9,0.5709,4333.0,75.2,95.2,830.95,410.82,93.72,25.976,408.74,0.945,0.0602,0.0411,47.29,0.0736,240
15,115,bearing_wear,23737.5,0.5738,4378.0,73.1,97.02,835.07,399.1,92.55,26.312,425.87,0.8726,0.0253,0.0411,42.1,0.0736,239
15,116,bearing_wear,24126.6,0.5661,4273.0,71.2,96.06,823.33,416.36,92.03,27.069,450.12,0.8523,0.0468,0.0411,42.43,0.0736,238
15,117,bearing_wear,23816.2,0.5723,4385.0,70.7,98.21,820.54,411.76,92.29,26.595,445.16,0.7576,0.0691,0.0411,44.09,0.0736,237
15,118,bearing_wear,24084.9,0.5669,4372.0,73.8,98.08,840.04,418.83,94.69,27.316,438.05,0.8355,0.0592,0.0411,49.74,0.0736,236
15,119,bearing_wear,24357.9,0.5615,4339.0,75.5,96.36,835.44,407.88,91.83,26.749,419.24,0.793,0.0601,0.048,39.8,0.0802,235
15,120,bearing_wear,24854.8,0.5518,4354.0,77.3,99.42,826.04,414.21,93.06,26.58,407.14,0.7922,0.0397,0.048,43.45,0.0802,234
15,121,bearing_wear,24634.6,0.5561,4354.0,75.2,95.5,841.77,411.22,90.25,26.123,411.05,0.8141,0.078,0.048,59.22,0.0802,233
15,122,bearing_wear,24755.3,0.5537,4376.0,75.0,96.09,813.63,405.07,94.64,26.453,417.58,0.7181,0.0396,0.0498,57.14,0.0819,232
15,123,bearing_wear,25018.0,0.5486,4395.0,72.7,99.63,828.6,395.13,92.6,26.411,429.98,0.9578,0.0721,0.0534,53.71,0.0851,231
15,124,bearing_wear,24796.5,0.5529,4522.0,74.0,95.32,822.45,401.43,91.01,25.769,411.99,0.897,0.0839,0.0534,47.88,0.0851,230
15,125,bearing_wear,24616.1,0.5564,4360.0,68.9,97.79,842.81,405.6,91.56,26.098,447.97,0.9724,0.0274,0.0534,51.43,0.0852,229
15,126,bearing_wear,25440.8,0.5404,4311.0,75.2,99.63,832.86,417.32,91.27,26.469,416.63,0.9437,0.0499,0.0534,45.74,0.0852,228
15,127,bearing_wear,25379.1,0.5416,4236.0,74.8,93.38,836.79,414.83,91.71,26.797,423.73,0.9195,0.048,0.0534,34.14,0.0852,227
15,128,bearing_wear,25327.3,0.5426,4266.0,79.3,96.78,840.85,415.23,92.12,27.042,403.32,0.9431,0.0634,0.0534,44.82,0.0852,226
15,129,bearing_wear,25506.4,0.5392,4305.0,73.5,98.74,842.35,403.16,91.34,26.845,431.99,0.894,0.0395,0.0554,45.45,0.0869,225
15,130,bearing_wear,25757.3,0.5344,4391.0,77.3,96.99,843.96,403.24,88.62,26.302,402.74,0.9905,0.0357,0.0587,48.22,0.0898,224
15,131,bearing_wear,25679.7,0.5359,4326.0,72.3,97.48,842.33,393.48,95.34,26.201,428.6,0.8453,0.0579,0.0587,50.5,0.0898,223
